Date,Open,High,Low,Close,Volume
2020/1/21,26.99,27.57,26.370001,27.226395,51215084
2020/1/22,26.809999,27.74,26.48,27.495667,41726381
2020/1/23,27.18,30.33,27.18,29.400517,78846632
2020/2/3,26.610001,28,26.530001,27.515614,78225891
2020/2/4,28.4,30.35,28.16,30.268171,94866428
2020/2/5,30.389999,33.389999,30.059999,33.299976,65140577
2020/2/6,35.900002,36.73,35.02,36.63097,26344530
2020/2/7,40.400002,40.400002,37.799999,38.057114,137393046
2020/2/10,40,41.540001,35.599998,37.378948,111082147
2020/2/11,36.990002,37.049999,34,36.052536,81441208
2020/2/12,36.299999,38.380001,35.82,37.728004,91156748
2020/2/13,37.099998,37.18,35.200001,35.753342,78059913
2020/2/14,36.18,38.75,35.450001,37.548492,85508782
2020/2/17,37,39.5,36.900002,37.927464,76010941
2020/2/18,38,38.689999,36.529999,38.585686,72345905
2020/2/19,38,38,35.5,35.91291,61689395
2020/2/20,36.299999,37.77,35.299999,37.378948,56903597
2020/2/21,37,41.23,36.700001,39.842289,98488224
2020/2/24,39.299999,39.799999,37.799999,38.675442,68110007
2020/2/25,37.509998,40.189999,37.080002,39.892155,77481900
2020/2/26,39.34,39.68,36,36.800514,69030156
2020/2/27,37,37.18,35.18,35.404285,44474742
2020/2/28,33.049999,35.509998,33.049999,33.918301,44900125
2020/3/2,34.59,35.049999,33.450001,34.55658,35935091
2020/3/3,35.02,36.400002,34.549999,34.766014,35928095
2020/3/4,34.119999,35.779999,34.009998,34.905636,24583391
2020/3/5,35.650002,37,34.919998,35.952805,42246237
2020/3/6,35.049999,37.349998,34.610001,36.192158,42600161
2020/3/9,35.849998,36.150002,34.299999,34.367088,31220624
2020/3/10,34.099998,37.91,34.080002,37.807789,51367591
2020/3/11,39,41.700001,38.599998,39.483261,114099201
2020/3/12,39,39.119999,35.700001,36.162235,77894483
2020/3/13,33.5,36.360001,33.5,35.154961,51908027
2020/3/16,35.080002,35.450001,31.73,31.70429,58505179
2020/3/17,32.84,32.84,29.799999,31.375177,41178545
2020/3/18,31.879999,33.099998,31.110001,31.095934,36463609
2020/3/19,31.530001,32.18,30.51,31.724236,34721057
2020/3/20,32,32.32,30.75,31.175718,28717424
2020/3/23,29.9,30.440001,28.76,28.881918,30444464
2020/3/24,29.65,29.879999,28.1,29.081381,24646387
2020/3/25,30,30.299999,29.4,29.919115,24251073
2020/3/26,29.67,30.26,29.290001,29.221003,18324730
2020/3/27,29.91,30.32,29.639999,29.739601,24580844
2020/3/30,29,29.860001,28.16,29.420464,23684577
2020/3/31,29.74,30.15,29.049999,29.141218,14360363
2020/4/1,29,30.299999,28.959999,29.530167,20951297
2020/4/2,29.42,30.85,29.209999,30.537445,22196846
2020/4/3,30.85,30.85,29.6,29.729628,20698363
2020/4/7,30.65,32.790001,30.48,32.65173,48303763
2020/4/8,31.879999,32.639999,31.799999,32.232861,32296447
2020/4/9,32.439999,33.470001,32.330002,32.591888,28218831
2020/4/10,32.200001,33.68,31.870001,32.761429,32271621
2020/4/13,32.509998,34,31.549999,33.898361,30134103
2020/4/14,34,35.099998,33.450001,34.347141,31100677
2020/4/15,34.299999,35.23,34,33.938248,25451152
2020/4/16,33.580002,34.34,33.330002,33.589195,23661152
2020/4/17,33.900002,34.169998,33.16,33.100513,21715192
2020/4/20,33.330002,36.279999,33.209999,35.693504,39515814
2020/4/21,36.299999,37.169998,34.880001,35.484074,47596972
2020/4/22,34.799999,35.779999,34.700001,35.204826,25521114
2020/4/23,35.580002,35.580002,34.209999,34.397011,25355730
2020/4/24,34.330002,34.810001,32.259998,32.911026,34711243
2020/4/27,32.709999,32.709999,31.120001,31.235556,31294817
2020/4/28,31.120001,31.5,29.790001,30.567362,29067251
2020/4/29,30.58,32.09,30.58,31.67437,20590470
2020/4/30,31.76,33.099998,31.76,32.791351,22324726
2020/5/6,33.25,33.799999,32.380001,32.871132,30963155
2020/5/7,32.610001,33.169998,32.43,32.382458,19622889
2020/5/8,32.91,35.259998,32.639999,34.456848,48962892
2020/5/11,34.400002,34.400002,33.599998,34.287308,31836573
2020/5/12,34.299999,35.549999,33.990002,34.736095,31552380
2020/5/13,34.5,35.150002,34.240002,34.586498,18848790
2020/5/14,34.490002,35.360001,34,34.915607,28859467
2020/5/15,35.139999,35.139999,34.400002,34.307255,20864288
2020/5/18,34.5,35.639999,33.849998,34.406982,32908862
2020/5/19,34.599998,35.119999,34.25,34.706173,20616224
2020/5/20,34.970001,34.970001,33.029999,32.990814,29827535
2020/5/21,33.09,33.369999,32,32.532051,20973092
2020/5/22,32.82,33.66,32.200001,32.392429,22188426
2020/5/25,32.189999,32.220001,31.08,31.255503,17559245
2020/5/26,31.450001,31.93,31.450001,31.794046,13537806
2020/5/27,31.98,32.799999,31.68,31.684343,21099151
2020/5/28,31.549999,32.080002,30.4,30.906446,22795495
2020/5/29,31.43,33.18,30.799999,32.123158,32785355
2020/6/1,32.900002,33,32.099998,32.522079,29703281
2020/6/2,32.41,33.830002,32.259998,32.891079,33375310
2020/6/3,32.630001,33.630001,32.540001,32.891079,28455505
2020/6/4,32.799999,33.259998,32.389999,32.711567,18780640
2020/6/5,32.75,33.48,32.549999,32.940945,16885924
2020/6/8,33.299999,33.77,32.849998,32.771404,19043877
2020/6/9,32.799999,33.110001,31.889999,32.173019,19731989
2020/6/10,32.139999,32.709999,31.76,32.462238,15079359
2020/6/11,32.450001,33.400002,32.360001,32.751457,23292867
2020/6/12,32,33.18,31.950001,33.090542,19439117
2020/6/15,33.41,33.68,32.779999,32.82127,20469491
2020/6/16,32.700001,33.099998,32.110001,32.69162,21514951
2020/6/17,32.959999,33.630001,32.700001,33.439598,30671315
2020/6/18,33.470001,33.470001,32.080002,32.372482,29147028
2020/6/19,32.400002,32.560001,32.150002,32.352535,16988261
2020/6/22,32.720001,33.09,32.400002,32.532051,20420960
2020/6/23,33.18,33.490002,32.32,32.252808,32543480
2020/6/24,32.299999,32.299999,30.879999,30.966284,37201606
2020/6/29,30.799999,31.24,30.52,30.647146,14307370
